link,agency,postal_code,sector_no,sector_name,nbhd_no,nbhd_name,rent,charges,provisions,fees,deposit,energy_rating,gas_rating,area,rooms,entrance,duplex,livingroom,livingroom_area,equipped_kitchen,openplan_kitchen,bedrooms,bathrooms,shower_rooms,toilets,separate_toilet,balcony,terraces,wooden_floor,fireplace,storage,heating,parking,cellar,pool,construction_year,bldg_flr_nb,apt_flr_nb,furnished,renovated,elevator,intercom,digital_code,orientation,view,caretaker,reduced_mobility,metro,tram,bus
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/154008573.htm,point sud immobilier,,sector5,TOULOUSE SUD EST,n5_1,Pont des Demoiselles - Ormeau - Montaudran - La Terrasse - Malepère,850,CC,70.0,900.25,710.0,58.0,13.0,69.25,3,0,1,1,30,1,1,2,1,0,2.0,0,1,1,0,0,1,individual_gas,1,1,0,2019.0,,,0,0,1,1,0,,0,0,1,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/jolimont-soupetard-bonhoure/153077627.htm,,,sector4,TOULOUSE EST,n4_2,Jolimont - Soupetard - Roseraie - Gloire - Gramont- Amouroux,748,CC,90.0,865.15,658.0,45.0,10.0,,3,1,0,0,0,1,1,2,1,0,,0,0,1,0,0,1,individual,0,0,0,2014.0,,1.0,0,0,0,0,0,,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/154846403.htm,cabinet claude sanchez,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,505,CC,,,,,,,1,1,0,1,0,0,0,0,0,1,1.0,1,0,0,0,0,0,individual_electrical,0,0,0,,,,1,0,0,1,1,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/croix-daurade-borderouge-paleficat-trois-cocus-/149745947.htm,,,sector3,TOULOUSE NORD,n3_3,Trois Cocus - Borderouge - Croix Daurade - Paleficat - Grand Selve,702,CC,71.63,0.0,630.59,,,72.72,3,0,0,0,0,0,0,2,1,0,1.0,1,0,0,0,0,1,,0,0,0,2019.0,,,0,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/fontaine-bayonne-cartoucherie/147840567.htm,pure gestion etudiants,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,525,CC,,228.0,,,,17.58,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0,1,,0,0,0,2019.0,,,1,0,1,1,1,,1,1,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/bonnefoy-la-roseraie-gramont/155903995.htm,saint aubin immobilier,31015,sector4,TOULOUSE EST,n4_1,Lapujade - Bonnefoy - Périole - Marengo - La Colonne,500,CC,40.0,0.0,460.0,307.0,71.0,54.0,3,0,0,0,0,0,0,2,0,1,,0,0,0,0,0,0,gas,0,0,0,,,,0,1,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155032797.htm,cabinet molieres,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,900,CC,,,,,,30.0,2,0,0,0,0,0,0,1,1,0,1.0,0,0,0,0,0,1,individual_electrical,0,0,0,1900.0,3.0,2.0,1,0,0,1,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/jolimont-soupetard-bonhoure/154793047.htm,square habitat,,sector4,TOULOUSE EST,n4_1,Lapujade - Bonnefoy - Périole - Marengo - La Colonne,476,CC,45.0,396.48,431.0,308.0,16.0,31.68,1,0,0,0,0,0,0,0,1,0,1.0,1,0,0,0,0,1,,0,0,0,2004.0,,2.0,0,0,1,0,0,,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lalande-grand-selve/155060007.htm,,,sector3,TOULOUSE NORD,n3_2,Sept Deniers - Ginestous - Lalande,530,CC,,,,54.0,12.0,43.75,2,1,0,1,22,1,0,1,1,0,,0,0,1,0,0,1,individual_gas,1,0,0,,,,0,0,1,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/150339123.htm,,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,600,CC,,,,,,33.0,1,0,0,0,0,0,0,1,0,0,1.0,1,0,0,0,0,0,,0,0,0,,,,0,0,0,0,0,,0,0,0,0,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/bonnefoy-la-roseraie-gramont/154967885.htm,adl immobilier,,sector4,TOULOUSE EST,n4_2,Jolimont - Soupetard - Roseraie - Gloire - Gramont- Amouroux,709,CC,,,,51.0,12.0,61.48,3,0,0,0,0,1,0,2,0,1,,0,1,0,0,0,1,individual_gas,1,0,0,,6.0,1.0,0,0,1,0,0,,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/152279015.htm,,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,1200,CC,,,,,,80.0,3,0,0,1,0,1,0,3,0,1,1.0,0,0,0,0,0,0,,0,0,0,,,,0,1,1,0,0,,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/minimes-barriere-de-paris/154325337.htm,centre immobilier toulousain - cit,,sector3,TOULOUSE NORD,n3_1,Minimes - Barrière de Paris - Ponts-Jumeaux,906,CC,78.0,821.1,828.0,229.0,42.0,67.11,4,1,0,0,0,0,0,3,1,0,1.0,0,1,0,0,0,1,individual_gas,0,1,0,,,2.0,0,0,1,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/purpan-saint-martin-du-touch/154743351.htm,,,sector6,TOULOUSE OUEST,n6_1,Arènes Romaines - Saint Martin du Touch- Purpan,587,CC,114.0,,472.59,40.0,9.0,63.91,3,1,0,1,0,0,0,2,1,0,1.0,1,1,1,0,0,0,central,0,0,0,2012.0,4.0,2.0,0,0,1,1,1,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-cyprien/147574153.htm,loft one,,sector2,TOULOUSE RIVE GAUCHE,n2_1,Saint-Cyprien,443,CC,,338.0,413.0,325.0,17.0,26.0,2,0,0,0,0,0,0,1,0,1,,0,0,0,0,0,0,individual_electrical,0,0,0,,,,0,0,0,0,0,,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/croix-daurade-borderouge-paleficat-trois-cocus-/88674723.htm,cabinet claude sanchez,,sector3,TOULOUSE NORD,n3_3,Trois Cocus - Borderouge - Croix Daurade - Paleficat - Grand Selve,680,CC,,,,,,62.16,3,0,0,1,0,0,0,2,1,0,1.0,1,0,1,0,0,1,,1,0,0,,,,0,0,0,0,0,,0,0,1,0,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155039043.htm,,,sector5,TOULOUSE SUD EST,n5_3,Saint Michel - Le Busca - Empalot - Saint Agne,750,CC,85.0,700.0,665.0,,,52.0,2,1,0,0,0,0,0,1,1,0,1.0,0,0,2,1,0,1,gas,1,0,0,,,3.0,0,0,1,0,0,,1,0,1,0,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155512951.htm,grand sud immobilier,,,,,,503,CC,30.0,0.0,946.0,224.0,11.0,29.0,1,1,0,0,0,1,1,1,1,0,1.0,0,1,0,0,0,1,individual_electrical,1,0,0,,,3.0,1,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154178541.htm,,,sector5,TOULOUSE SUD EST,n5_1,Pont des Demoiselles - Ormeau - Montaudran - La Terrasse - Malepère,455,CC,,,,,,32.0,1,0,0,1,25,1,0,0,1,0,,0,0,0,0,0,1,collective_gas,0,0,0,2019.0,,1.0,0,0,1,0,0,south_west,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154666637.htm,cigec,,sector5,TOULOUSE SUD EST,n5_2,Rangueil - Saouzelong - Pech David - Pouvourville,783,CC,125.0,474.0,658.0,260.0,61.0,68.6,4,1,0,1,0,0,0,1,1,0,1.0,0,0,0,0,0,1,collective_gas,1,0,0,1970.0,7.0,3.0,0,0,1,1,0,,0,1,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154940041.htm,grand sud immobilier,,,,,,570,CC,60.0,530.0,0.0,38.0,9.0,41.0,2,1,0,0,0,1,0,1,0,1,1.0,0,1,0,0,0,1,individual_gas,0,0,0,,,3.0,0,0,1,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154997081.htm,terrains et immeubles,,sector5,TOULOUSE SUD EST,n5_3,Saint Michel - Le Busca - Empalot - Saint Agne,695,CC,80.0,550.0,615.0,177.0,7.0,50.0,2,1,0,1,0,0,0,1,1,0,1.0,0,1,0,0,0,0,individual_electrical,1,0,0,,,4.0,0,0,1,0,0,south,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155099329.htm,toul'house immobilier,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,595,CC,110.0,390.0,0.0,,,30.0,2,0,1,0,30,1,0,1,0,1,1.0,0,0,0,0,0,1,individual_electrical,0,0,0,,4.0,2.0,0,0,1,0,0,est,1,1,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155279551.htm,grand sud immobilier,,sector3,TOULOUSE NORD,n3_1,Minimes - Barrière de Paris - Ponts-Jumeaux,728,CC,40.0,0.0,688.0,278.0,15.0,57.0,3,0,0,0,0,0,0,2,1,0,1.0,1,1,0,0,0,1,individual_electrical,0,0,0,,12.0,9.0,0,0,1,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/125613367.htm,,,sector2,TOULOUSE RIVE GAUCHE,n2_1,Saint-Cyprien,650,CC,70.0,580.0,580.0,186.0,24.0,45.0,2,0,0,0,0,0,0,1,1,0,1.0,0,0,0,1,0,0,gas,0,0,0,1900.0,3.0,2.0,0,0,0,0,0,,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/152447123.htm,saint ex immobilier,,sector4,TOULOUSE EST,n4_3,Bonhoure - Guilheméry - Château de l'Hers - Limayrac - Côte Pavée,895,CC,49.0,805.0,846.0,,,67.0,3,1,0,1,0,0,0,2,1,0,1.0,1,0,0,1,0,0,individual,0,0,0,1960.0,2.0,1.0,0,0,0,1,0,south_est,1,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/minimes-barriere-de-paris/154926477.htm,,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,700,CC,,,,,,41.0,2,0,0,0,0,0,0,1,0,0,1.0,1,1,0,0,0,1,,0,0,0,,4.0,3.0,1,0,0,0,0,west,1,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/amidonniers-caffarelli/155106585.htm,,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,780,CC,,,,,,42.0,2,0,0,0,0,0,0,1,1,0,,0,1,0,1,0,0,,0,0,0,,,3.0,0,0,1,0,0,,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155363647.htm,,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,720,CC,,,,157.0,5.0,46.0,2,0,1,0,0,0,0,1,1,0,1.0,1,0,0,0,0,0,,0,0,0,,,2.0,1,0,0,0,0,,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155375503.htm,agence mateille,,sector6,TOULOUSE OUEST,n6_1,Arènes Romaines - Saint Martin du Touch- Purpan,465,CC,30.0,411.0,435.0,,,31.85,1,1,0,1,0,0,1,0,0,1,1.0,0,1,0,0,0,1,individual_gas,1,0,0,,3.0,3.0,0,0,1,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155016495.htm,loft one,,sector6,TOULOUSE OUEST,n6_4,Saint Simon - Lafourguette - Oncopole,630,CC,,540.28,536.0,203.0,9.0,60.0,3,1,0,1,0,1,0,2,1,0,1.0,1,0,0,0,0,1,individual_electrical,1,0,0,,,1.0,0,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lalande-grand-selve/155335917.htm,credit agricole immobilier,,sector3,TOULOUSE NORD,n3_2,Sept Deniers - Ginestous - Lalande,813,CC,120.0,1106.17,693.0,161.0,7.0,85.09,4,0,0,0,0,1,0,3,1,0,1.0,1,1,0,0,0,1,,0,0,0,2002.0,,1.0,0,0,0,1,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155444441.htm,orpi st cyprien,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,700,CC,,,,318.0,16.0,23.0,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,individual,0,0,0,,,,0,0,0,0,0,,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/minimes-barriere-de-paris/155568233.htm,credit agricole immobilier,,sector3,TOULOUSE NORD,n3_1,Minimes - Barrière de Paris - Ponts-Jumeaux,565,CC,49.0,545.87,516.0,148.0,6.0,41.99,2,0,0,0,0,1,0,1,1,0,1.0,1,0,1,0,0,1,,1,0,1,2010.0,,1.0,0,0,0,1,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155602039.htm,,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,649,CC,45.0,325.0,1208.0,433.0,25.0,25.0,1,0,0,0,0,1,0,0,0,1,1.0,0,0,0,0,0,0,,0,0,0,,,2.0,1,0,0,0,0,,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/bonnefoy-la-roseraie-gramont/155869291.htm,,,sector4,TOULOUSE EST,n4_1,Lapujade - Bonnefoy - Périole - Marengo - La Colonne,2550,CC,,,,,,108.0,6,0,0,0,0,1,0,5,1,0,1.0,0,0,0,0,0,1,,0,0,0,,,4.0,1,0,1,0,0,,0,0,0,1,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/croix-daurade-borderouge-paleficat-trois-cocus-/147613201.htm,elyade gerance,,sector3,TOULOUSE NORD,n3_2,Sept Deniers - Ginestous - Lalande,675,CC,130.0,675.0,545.0,42.0,10.0,62.05,3,1,0,1,0,1,0,2,1,0,1.0,1,1,0,1,0,1,collective_gas,0,0,0,1901.0,,2.0,0,0,1,0,0,south,0,1,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/fontaine-bayonne-cartoucherie/154602665.htm,immo de france midi-pyrenees,,sector2,TOULOUSE RIVE GAUCHE,n2_1,Saint-Cyprien,758,CC,,,,222.0,52.0,73.0,3,1,0,0,0,0,0,2,1,0,1.0,0,1,0,1,1,1,individual_gas,0,1,0,1960.0,9.0,9.0,0,0,1,0,0,,1,1,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/les-chalets-saint-aubin-saint-etienne/154848457.htm,stephane plaza immobilier toulouse côte pavée,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,680,CC,,,,,,29.0,2,0,0,0,14,1,1,1,0,1,1.0,0,0,0,0,0,1,individual_electrical,0,0,0,,2.0,,1,0,0,1,0,north_west,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/minimes-barriere-de-paris/153646717.htm,pure gestion locative,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,695,CC,75.0,597.8,620.0,,,59.78,3,1,0,0,24,1,0,2,1,0,1.0,1,1,0,0,0,1,individual_electrical,1,0,0,2020.0,,1.0,0,0,0,0,0,est,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-simon/154636739.htm,sogem,,sector6,TOULOUSE OUEST,n6_4,Saint Simon - Lafourguette - Oncopole,580,CC,,,,,,45.0,2,0,0,1,0,0,0,1,1,0,1.0,0,1,1,0,0,1,individual_gas,1,0,0,2020.0,,,0,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/cote-pavee-l-hers-la-terrasse/155550861.htm,,,sector4,TOULOUSE EST,n4_3,Bonhoure - Guilheméry - Château de l'Hers - Limayrac - Côte Pavée,705,CC,80.0,175.32,625.0,46.0,11.0,58.44,3,0,0,1,0,1,0,2,1,0,1.0,1,1,0,0,0,0,collective_gas,0,0,0,2016.0,3.0,1.0,0,0,0,1,1,est,0,0,1,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155685979.htm,eurim,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,1500,CC,75.0,1248.0,1425.0,99.0,23.0,96.5,3,1,0,1,40,0,0,2,1,0,2.0,1,0,0,0,0,1,individual_gas,1,0,0,1880.0,3.0,1.0,0,0,0,1,1,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/153043861.htm,elyade gerance,,sector5,TOULOUSE SUD EST,n5_1,Pont des Demoiselles - Ormeau - Montaudran - La Terrasse - Malepère,773,CC,130.0,802.1,643.0,59.0,17.0,61.7,3,1,0,1,0,1,0,2,1,0,1.0,1,1,0,0,0,1,central,1,0,0,1901.0,,3.0,0,0,1,0,0,,0,1,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/croix-daurade-borderouge-paleficat-trois-cocus-/153733171.htm,sarl agestis,,sector3,TOULOUSE NORD,n3_3,Trois Cocus - Borderouge - Croix Daurade - Paleficat - Grand Selve,550,CC,,,,276.0,14.0,40.97,2,1,0,1,0,0,0,1,1,0,1.0,0,1,0,0,0,1,individual_gas,1,0,0,,2.0,2.0,0,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-cyprien/155599591.htm,,,sector2,TOULOUSE RIVE GAUCHE,n2_1,Saint-Cyprien,381,CC,25.0,218.14,356.0,436.0,25.0,16.78,1,1,0,0,0,1,0,0,1,1,1.0,1,0,0,0,0,0,individual_electrical,0,0,0,1908.0,2.0,,0,0,0,1,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/154766005.htm,1pact immo,,sector4,TOULOUSE EST,n4_3,Bonhoure - Guilheméry - Château de l'Hers - Limayrac - Côte Pavée,545,CC,30.0,300.0,1030.0,329.0,77.0,26.0,1,0,0,0,0,1,1,0,0,1,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,1970.0,,,1,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-cyprien/147581843.htm,,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,302,CC,,140.0,231.0,,,11.0,1,0,0,0,11,0,0,0,0,0,,0,0,0,0,0,0,collective_gas,0,0,0,1900.0,2.0,1.0,1,0,0,0,0,,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155835391.htm,fti,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,1094,CC,50.0,1014.0,,,,62.0,2,0,0,0,0,0,0,1,0,1,1.0,1,0,0,1,1,1,individual,0,0,0,1515.0,,,0,0,0,0,0,,1,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/cote-pavee-l-hers-la-terrasse/153400537.htm,,,sector4,TOULOUSE EST,n4_3,Bonhoure - Guilheméry - Château de l'Hers - Limayrac - Côte Pavée,585,CC,100.0,540.8,485.0,46.0,11.0,,2,0,0,0,0,0,0,1,0,1,1.0,1,0,1,0,0,0,,0,0,0,,,,0,0,0,0,0,south_west,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/amidonniers-caffarelli/155327785.htm,,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,638,CC,129.12,441.99,509.38,,,34.0,2,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,0,,,,0,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154205949.htm,c g p i,,,,,,679,CC,180.0,913.0,499.0,192.0,57.0,70.24,3,0,0,0,0,0,0,2,1,0,1.0,0,0,0,0,0,1,central,0,1,0,,,4.0,0,0,1,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155478845.htm,ofi gestion,,sector3,TOULOUSE NORD,n3_1,Minimes - Barrière de Paris - Ponts-Jumeaux,799,CC,35.0,650.0,815.0,,,50.0,3,1,0,1,0,1,1,2,0,1,1.0,0,0,1,1,0,0,,0,0,0,,2.0,,0,0,0,1,0,,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/146461047.htm,saint ex immobilier,,sector3,TOULOUSE NORD,n3_3,Trois Cocus - Borderouge - Croix Daurade - Paleficat - Grand Selve,664,CC,90.0,664.0,574.0,37.0,8.0,65.59,3,1,0,1,31,0,0,2,0,0,,0,1,0,0,0,0,collective_gas,0,0,0,2014.0,5.0,4.0,0,0,1,1,0,south,1,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/152542549.htm,,,sector1,TOULOUSE CENTRE,n1_3,Les Chalets/Bayard/Belfort  Saint-Aubin/Dupuy,960,CC,60.0,885.0,900.0,,,68.0,3,0,1,0,0,0,1,2,1,0,2.0,0,0,0,1,0,1,individual_electrical,0,0,0,,,3.0,0,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155210571.htm,,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,895,CC,60.0,455.0,1670.0,,,50.0,3,0,0,1,50,1,1,2,0,1,1.0,0,0,0,1,0,1,,0,0,0,1900.0,2.0,1.0,0,0,0,1,0,est,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/cote-pavee-l-hers-la-terrasse/155489117.htm,booster location gestion,,sector4,TOULOUSE EST,n4_3,Bonhoure - Guilheméry - Château de l'Hers - Limayrac - Côte Pavée,548,CC,45.0,378.0,1006.0,173.0,40.0,47.0,1,0,0,0,0,0,0,1,1,0,1.0,0,0,1,0,0,0,gas,1,0,0,1990.0,3.0,,1,0,1,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/154212371.htm,afedim gestion,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,547,CC,,,,57.0,13.0,41.0,2,0,0,0,0,0,0,1,0,1,1.0,0,1,0,0,0,0,collective_gas,0,0,0,2018.0,,2.0,0,0,1,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/minimes-barriere-de-paris/154406059.htm,sporting immobilier,,sector3,TOULOUSE NORD,n3_1,Minimes - Barrière de Paris - Ponts-Jumeaux,1473,CC,,,,99.0,23.0,140.0,5,0,0,0,0,0,0,4,1,1,1.0,1,1,0,0,0,1,gas,0,0,0,,1.0,1.0,0,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/155087299.htm,,,sector5,TOULOUSE SUD EST,n5_2,Rangueil - Saouzelong - Pech David - Pouvourville,616,CC,60.0,518.18,556.0,326.0,15.0,39.86,2,1,0,1,0,1,0,1,1,0,1.0,1,0,1,0,0,1,individual_electrical,0,0,1,1999.0,3.0,2.0,0,0,1,1,1,,0,0,1,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/153899435.htm,cabinet molieres,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,700,CC,,325.0,1200.0,,,25.0,1,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,1900.0,3.0,2.0,1,0,0,1,1,,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/153988615.htm,,,sector6,TOULOUSE OUEST,n6_1,Arènes Romaines - Saint Martin du Touch- Purpan,517,CC,49.0,365.0,468.0,,,36.0,2,1,0,1,15,0,0,1,1,0,1.0,0,1,0,0,0,1,collective_gas,1,0,0,2013.0,,1.0,0,0,1,0,0,south_west,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lalande-grand-selve/146851987.htm,cabinet dalas,,sector3,TOULOUSE NORD,n3_2,Sept Deniers - Ginestous - Lalande,644,CC,,,,38.0,9.0,62.33,3,1,0,0,0,0,0,2,1,0,1.0,1,0,0,0,0,1,individual,0,0,0,,,,0,0,1,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/croix-daurade-borderouge-paleficat-trois-cocus-/153975803.htm,gedim,,sector3,TOULOUSE NORD,n3_3,Trois Cocus - Borderouge - Croix Daurade - Paleficat - Grand Selve,715,CC,,,,,,62.0,3,1,0,1,0,1,1,2,1,0,1.0,1,1,0,0,0,1,,0,0,0,,,,0,0,0,0,1,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lardenne-les-pradettes-basso-cambo/155008299.htm,louer1appart com,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,575,CC,45.0,575.0,530.0,,,44.12,2,0,0,1,0,1,0,1,1,0,1.0,1,1,0,0,0,1,individual_gas,1,0,0,2019.0,4.0,3.0,0,0,1,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/155312303.htm,,,sector5,TOULOUSE SUD EST,n5_2,Rangueil - Saouzelong - Pech David - Pouvourville,420,CC,40.0,227.5,380.0,,,14.19,1,0,0,0,0,1,0,0,1,1,,0,1,0,0,0,0,,0,0,0,1970.0,,,0,0,0,0,0,,0,0,0,0,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/143585727.htm,terrains et immeubles,,sector4,TOULOUSE EST,n4_2,Jolimont - Soupetard - Roseraie - Gloire - Gramont- Amouroux,885,CC,85.0,570.0,800.0,129.0,5.0,96.0,4,0,0,1,0,0,0,3,1,1,1.0,0,1,1,0,0,1,individual_electrical,1,0,0,,4.0,2.0,0,0,1,0,0,,0,1,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155139343.htm,cabinet l'immeuble,,sector5,TOULOUSE SUD EST,n5_3,Saint Michel - Le Busca - Empalot - Saint Agne,1087,CC,107.0,1300.0,980.0,203.0,47.0,100.0,5,0,0,0,0,0,0,4,1,0,1.0,1,1,0,0,0,1,individual_gas,0,0,0,1960.0,5.0,3.0,0,0,0,1,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154081275.htm,passion immo,,sector1,TOULOUSE CENTRE,n1_3,Les Chalets/Bayard/Belfort  Saint-Aubin/Dupuy,560,CC,20.0,200.0,540.0,,,20.0,1,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,individual_electrical,0,0,0,1800.0,,1.0,1,0,0,0,0,,0,0,0,1,0,0
