link,agency,sector_no,sector_name,nbhd_no,nbhd_name,rent,charges,fees,deposit,energy_rating,gas_rating,area,rooms,entrance,duplex,livingroom,livingroom_area,equipped_kitchen,openplan_kitchen,bedrooms,bathrooms,shower_rooms,toilets,separate_toilet,balcony,terraces,wooden_floor,fireplace,storage,heating,parking,cellar,pool,apt_flr_nb,furnished,renovated,elevator,intercom,digital_code,view,caretaker,reduced_mobility,metro,tram,bus
https://www.seloger.com/annonces/locations/appartement/toulouse-31/mirail-reynerie-bellefontaine/153988185.htm,sogem,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,570,CC,550.0,460.0,188.0,13.0,58.0,3,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/154183067.htm,bj immo,sector5,TOULOUSE SUD EST,n5_3,Saint Michel - Le Busca - Empalot - Saint Agne,1000,CC,0.0,1900.0,90.0,20.0,65.0,3,0,0,1,0,0,1,1,1,0,1.0,0,0,0,0,0,1,individual_electrical,0,0,0,3.0,1,0,0,0,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-simon/154341833.htm,None,sector6,TOULOUSE OUEST,n6_4,Saint Simon - Lafourguette - Oncopole,667,CC,809.99,580.0,50.0,11.0,62.3,3,1,0,1,0,0,1,2,1,0,1.0,0,0,1,0,0,1,individual_gas,1,0,0,1.0,0,0,1,1,0,0,0,1,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/amidonniers-caffarelli/155038879.htm,None,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,611,CC,420.68,571.0,309.0,14.0,32.36,1,1,0,1,0,1,0,0,1,0,1.0,1,0,0,0,0,0,individual_electrical,0,0,0,1.0,1,0,1,1,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/155087299.htm,None,sector5,TOULOUSE SUD EST,n5_2,Rangueil - Saouzelong - Pech David - Pouvourville,616,CC,518.18,556.0,326.0,15.0,39.86,2,1,0,1,0,1,0,1,1,0,1.0,1,0,1,0,0,1,individual_electrical,0,0,1,2.0,0,0,1,1,1,0,0,1,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155164217.htm,orpi saint georges,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,619,CC,440.0,633.0,188.0,13.0,18.61,1,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,individual,0,0,0,2.0,1,0,0,0,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-michel-le-busca-empalot-saint-agne/155237805.htm,soprim,sector5,TOULOUSE SUD EST,n5_3,Saint Michel - Le Busca - Empalot - Saint Agne,777,CC,456.0,592.0,145.0,4.0,66.9,3,0,0,1,24,0,0,2,1,0,1.0,1,1,0,0,0,1,individual_electrical,1,0,0,3.0,0,0,1,0,0,0,0,0,1,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/bonnefoy-la-roseraie-gramont/155291645.htm,None,sector4,TOULOUSE EST,n4_1,Lapujade - Bonnefoy - Périole - Marengo - La Colonne,1280,CC,640.0,980.0,240.0,15.0,80.0,3,1,0,1,0,1,0,2,1,1,1.0,1,1,0,0,0,0,individual_electrical,1,1,0,4.0,0,0,1,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/croix-daurade-borderouge-paleficat-trois-cocus-/155741555.htm,immobiliare,sector3,TOULOUSE NORD,n3_3,Trois Cocus - Borderouge - Croix Daurade - Paleficat - Grand Selve,683,CC,780.0,640.0,56.0,10.0,60.0,3,0,0,1,0,0,0,2,1,1,1.0,0,1,0,0,0,0,individual_gas,1,0,0,3.0,0,0,1,1,0,1,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/mirail-reynerie-bellefontaine/155853017.htm,None,sector6,TOULOUSE OUEST,n6_3,Mirail- Université - Reynerie - Bellefontaine,375,CC,284.0,340.0,240.0,13.0,21.0,1,0,0,0,13,0,1,1,1,0,1.0,0,1,0,0,0,0,individual_electrical,1,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/bonnefoy-la-roseraie-gramont/155917879.htm,square habitat,sector4,TOULOUSE EST,n4_2,Jolimont - Soupetard - Roseraie - Gloire - Gramont- Amouroux,600,CC,150.0,550.0,224.0,52.0,47.71,3,0,0,1,0,0,0,2,0,0,1.0,1,0,0,1,0,1,individual_gas,1,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/145012673.htm,cileohabitat.fr,sector5,TOULOUSE SUD EST,n5_3,Saint Michel - Le Busca - Empalot - Saint Agne,626,CC,456.0,513.0,64.0,15.0,52.0,3,0,0,1,0,1,0,2,1,0,1.0,1,1,0,0,0,1,gas,1,0,0,1.0,0,0,1,0,0,0,0,0,1,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/152672245.htm,appart a toulouse,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,615,CC,440.0,633.0,188.0,13.0,22.0,1,0,0,0,0,0,0,0,1,0,1.0,1,0,0,0,0,1,individual_electrical,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/amidonniers-caffarelli/153369565.htm,None,sector1,TOULOUSE CENTRE,n1_2,Amidonniers - Compans Caffarelli,862,CC,961.98,1604.86,217.0,50.0,74.0,4,1,0,1,0,0,0,3,0,0,1.0,0,1,0,0,0,0,gas,0,0,0,5.0,1,0,0,1,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-simon/153428865.htm,None,sector6,TOULOUSE OUEST,n6_4,Saint Simon - Lafourguette - Oncopole,672,CC,580.0,605.0,59.0,10.0,64.05,3,1,0,1,24,1,1,2,1,0,1.0,1,0,1,1,0,1,individual_gas,1,0,0,1.0,0,1,0,0,1,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/fontaine-lestang-bagatelle-papus-tabar-bordelongue/153465605.htm,None,sector2,TOULOUSE RIVE GAUCHE,n2_3,Fontaine-Lestang - Arènes -Bagatelle - Papus - Tabar - Bordelongue - Mermoz - La Faourette,939,CC,0.0,810.81,121.0,5.0,90.39,4,0,0,1,0,0,0,3,0,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-simon/153691203.htm,None,sector6,TOULOUSE OUEST,n6_4,Saint Simon - Lafourguette - Oncopole,728,CC,604.0,630.0,59.0,10.0,57.9,3,1,0,1,20,1,1,2,1,0,1.0,1,0,1,1,0,1,gas,1,0,0,1.0,0,1,0,0,1,1,0,0,0,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155130753.htm,agence jcb,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,1957,CC,1642.0,1827.0,99.0,23.0,160.0,5,1,0,1,28,0,0,4,1,1,2.0,0,1,0,0,0,0,gas,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lalande-grand-selve/155155187.htm,soprim,sector3,TOULOUSE NORD,n3_2,Sept Deniers - Ginestous - Lalande,661,CC,559.5,563.735,34.0,8.0,58.0,3,0,0,1,23,0,0,2,1,0,1.0,1,0,1,0,0,1,collective_gas,1,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-cyprien/155224145.htm,None,sector2,TOULOUSE RIVE GAUCHE,n2_1,Saint-Cyprien,593,CC,521.28,543.0,229.0,11.0,32.0,1,0,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,individual_electrical,0,0,0,1.0,0,0,0,1,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lardenne-les-pradettes-basso-cambo/155391689.htm,None,sector2,TOULOUSE RIVE GAUCHE,n2_1,Saint-Cyprien,797,CC,750.0,747.0,122.0,4.0,66.0,3,0,0,1,0,1,0,2,1,0,1.0,0,0,0,0,0,1,individual_electrical,1,0,0,3.0,0,0,0,0,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/minimes-barriere-de-paris/153646715.htm,pure gestion locative,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,710,CC,632.0,635.0,188.0,13.0,63.2,3,1,0,0,26,1,0,2,1,0,1.0,1,1,0,0,0,1,individual_electrical,2,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/153790811.htm,cabinet molieres,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,700,CC,325.0,1160.0,188.0,13.0,25.0,1,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,1,individual_electrical,0,0,0,2.0,1,0,0,1,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/154427989.htm,adl immobilier,sector5,TOULOUSE SUD EST,n5_2,Rangueil - Saouzelong - Pech David - Pouvourville,770,CC,346.45,525.0,201.0,9.0,58.05,3,1,0,1,0,0,0,2,1,0,1.0,1,1,1,0,0,1,individual_electrical,1,0,0,3.0,0,0,1,0,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/154612101.htm,point sud immobilier,sector5,TOULOUSE SUD EST,n5_1,Pont des Demoiselles - Ormeau - Montaudran - La Terrasse - Malepère,770,CC,906.23,700.0,49.0,11.0,69.71,3,1,0,1,29,1,1,2,1,0,1.0,0,1,0,0,0,1,individual_electrical,1,1,0,1.0,0,0,1,1,0,0,0,1,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/jolimont-soupetard-bonhoure/154810323.htm,None,sector4,TOULOUSE EST,n4_2,Jolimont - Soupetard - Roseraie - Gloire - Gramont- Amouroux,715,CC,790.4,650.0,148.5,12.0,60.8,3,0,0,0,0,1,0,2,1,0,1.0,0,0,1,0,0,0,individual_gas,0,0,0,2.0,0,0,1,1,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-simon/152773607.htm,square habitat,sector6,TOULOUSE OUEST,n6_4,Saint Simon - Lafourguette - Oncopole,557,CC,477.12,497.0,205.0,8.0,44.97,2,0,0,1,0,0,0,1,1,0,1.0,1,0,1,0,0,1,individual_electrical,2,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/153378927.htm,raoux immobilier,sector5,TOULOUSE SUD EST,n5_2,Rangueil - Saouzelong - Pech David - Pouvourville,499,CC,275.0,459.0,314.0,16.0,30.0,1,1,0,0,0,1,0,1,0,1,1.0,0,0,0,0,0,1,individual_electrical,1,0,0,3.0,1,0,0,0,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/purpan-saint-martin-du-touch/154582695.htm,point sud immobilier,sector6,TOULOUSE OUEST,n6_1,Arènes Romaines - Saint Martin du Touch- Purpan,820,CC,837.85,680.0,63.0,13.0,64.45,3,0,0,1,0,1,1,2,1,0,1.0,0,1,0,0,0,1,individual_gas,1,0,0,1.0,0,0,1,1,0,0,0,1,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lalande-grand-selve/155017305.htm,sng extensia,sector3,TOULOUSE NORD,n3_2,Sept Deniers - Ginestous - Lalande,535,CC,559.5,563.735,50.0,5.0,42.27,2,0,0,1,0,1,0,1,0,1,1.0,0,1,0,0,0,1,individual_gas,1,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/les-chalets-saint-aubin-saint-etienne/155164255.htm,cabinet dalas,sector1,TOULOUSE CENTRE,n1_3,Les Chalets/Bayard/Belfort  Saint-Aubin/Dupuy,890,CC,512.915,611.0,179.0,8.0,70.0,3,0,0,0,0,0,1,2,1,0,1.0,1,1,0,0,0,1,individual,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/fontaine-bayonne-cartoucherie/155751257.htm,None,sector2,TOULOUSE RIVE GAUCHE,n2_1,Saint-Cyprien,450,CC,343.83,430.0,322.0,15.0,26.45,1,0,1,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/jolimont-soupetard-bonhoure/153937517.htm,sarl patrimoine avenue,sector4,TOULOUSE EST,n4_2,Jolimont - Soupetard - Roseraie - Gloire - Gramont- Amouroux,582,CC,540.8,610.0,54.0,12.0,46.48,2,0,0,0,0,1,1,1,0,0,1.0,0,0,0,0,0,1,individual_gas,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/les-chalets-saint-aubin-saint-etienne/133963199.htm,pure gestion etudiants,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,799,CC,440.0,633.0,188.0,13.0,34.06,1,0,0,0,0,0,0,1,0,1,1.0,0,0,0,0,0,1,individual_electrical,0,0,0,3.0,1,0,1,1,1,0,1,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/cote-pavee-l-hers-la-terrasse/153946325.htm,None,sector4,TOULOUSE EST,n4_2,Jolimont - Soupetard - Roseraie - Gloire - Gramont- Amouroux,670,CC,486.64,610.0,56.0,13.0,60.83,3,0,0,0,0,1,0,2,1,0,1.0,0,0,1,0,0,0,individual_gas,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-michel-le-busca-empalot-saint-agne/155207575.htm,progestion,sector5,TOULOUSE SUD EST,n5_3,Saint Michel - Le Busca - Empalot - Saint Agne,495,CC,346.19,450.0,202.0,13.0,26.63,1,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lalande-grand-selve/155530755.htm,sogem,sector3,TOULOUSE NORD,n3_2,Sept Deniers - Ginestous - Lalande,811,CC,0.0,726.0,307.0,17.0,76.3,4,1,0,0,0,0,0,3,1,0,1.0,0,0,1,0,0,1,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/cote-pavee-l-hers-la-terrasse/155444455.htm,orpi tournefeuille,sector4,TOULOUSE EST,n4_3,Bonhoure - Guilheméry - Château de l'Hers - Limayrac - Côte Pavée,595,CC,507.78,576.5,165.0,8.0,45.0,2,1,0,1,17,0,0,1,1,0,1.0,1,0,1,0,0,1,individual,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-simon/155392617.htm,loft one,sector6,TOULOUSE OUEST,n6_4,Saint Simon - Lafourguette - Oncopole,667,CC,575.56,571.0,174.0,8.0,57.0,3,0,0,0,0,1,0,2,0,0,1.0,0,0,0,0,0,0,individual_electrical,2,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/146232141.htm,None,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,660,CC,0.0,633.0,188.0,13.0,31.0,2,0,1,0,0,1,1,0,0,1,1.0,0,0,0,0,0,0,individual_electrical,1,0,0,2.0,1,1,1,1,1,0,1,0,0,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/minimes-barriere-de-paris/154581223.htm,None,sector3,TOULOUSE NORD,n3_1,Minimes - Barrière de Paris - Ponts-Jumeaux,474,CC,315.51,439.0,155.5,11.0,24.27,1,1,0,1,0,1,0,0,1,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,1.0,0,0,0,1,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/jolimont-soupetard-bonhoure/152966927.htm,None,sector4,TOULOUSE EST,n4_2,Jolimont - Soupetard - Roseraie - Gloire - Gramont- Amouroux,550,CC,635.29,490.04,253.0,11.0,48.87,2,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/bonnefoy-la-roseraie-gramont/155722179.htm,None,sector4,TOULOUSE EST,n4_1,Lapujade - Bonnefoy - Périole - Marengo - La Colonne,730,CC,659.4,695.0,134.0,8.0,53.0,3,0,0,1,0,0,0,2,1,0,1.0,1,0,1,0,0,1,individual_electrical,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-cyprien/99846817.htm,reseau bsk immobilier,sector2,TOULOUSE RIVE GAUCHE,n2_1,Saint-Cyprien,545,CC,520.0,591.0,206.5,12.0,28.0,2,0,0,0,0,0,0,1,0,0,1.0,0,1,0,0,0,0,individual_electrical,1,0,1,2.0,0,0,0,0,0,0,1,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/minimes-barriere-de-paris/155589611.htm,sogem,sector3,TOULOUSE NORD,n3_1,Minimes - Barrière de Paris - Ponts-Jumeaux,645,CC,538.2,566.0,331.0,77.0,61.64,4,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,individual_gas,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lalande-grand-selve/154406201.htm,sporting immobilier,sector3,TOULOUSE NORD,n3_2,Sept Deniers - Ginestous - Lalande,552,CC,559.5,563.735,47.0,11.0,47.0,2,0,0,0,0,0,0,1,1,0,1.0,1,1,0,1,0,1,individual_gas,0,0,0,1.0,0,0,1,0,0,0,0,1,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/croix-daurade-borderouge-paleficat-trois-cocus-/155746771.htm,societe de gestion locative,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,470,CC,452.92,440.0,36.0,8.0,34.84,1,1,0,1,24,0,0,0,0,1,1.0,0,1,0,0,0,1,individual,0,0,0,4.0,0,0,0,0,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lalande-grand-selve/155741541.htm,immobiliare,sector3,TOULOUSE NORD,n3_1,Minimes - Barrière de Paris - Ponts-Jumeaux,610,CC,611.71,531.0,221.0,11.0,54.45,3,0,0,0,24,1,1,2,1,0,1.0,0,1,1,0,0,1,individual_electrical,1,0,1,1.0,0,0,0,1,1,0,1,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/mirail-reynerie-bellefontaine/148523889.htm,None,sector6,TOULOUSE OUEST,n6_3,Mirail- Université - Reynerie - Bellefontaine,580,CC,0.0,539.0,162.5,9.5,23.0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-michel-le-busca-empalot-saint-agne/153759219.htm,square habitat,sector5,TOULOUSE SUD EST,n5_3,Saint Michel - Le Busca - Empalot - Saint Agne,831,CC,744.26,741.0,217.0,10.0,77.0,3,1,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/pont-des-demoiselles-montaudran-la-terrasse/155518629.htm,adl immobilier,sector5,TOULOUSE SUD EST,n5_1,Pont des Demoiselles - Ormeau - Montaudran - La Terrasse - Malepère,466,CC,624.0,605.0,36.0,10.0,30.19,1,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,collective_gas,0,0,0,6.0,0,0,1,0,0,0,1,0,0,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/147272207.htm,climex transactions,sector4,TOULOUSE EST,n4_3,Bonhoure - Guilheméry - Château de l'Hers - Limayrac - Côte Pavée,950,CC,507.78,576.5,161.5,11.0,61.0,3,1,0,1,0,1,1,2,1,0,1.0,1,1,1,0,0,1,individual_electrical,0,0,0,3.0,1,1,1,1,1,1,0,1,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lalande-grand-selve/155126857.htm,None,sector3,TOULOUSE NORD,n3_2,Sept Deniers - Ginestous - Lalande,636,CC,738.4,536.0,33.0,10.0,56.8,3,1,0,1,0,0,0,2,1,0,1.0,1,1,0,0,0,0,collective_gas,0,0,0,4.0,0,0,0,1,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/bonnefoy-la-roseraie-gramont/155915619.htm,None,sector4,TOULOUSE EST,n4_1,Lapujade - Bonnefoy - Périole - Marengo - La Colonne,555,CC,511.94,500.0,44.0,10.0,39.38,2,0,0,1,0,1,0,1,1,0,1.0,1,1,0,0,0,1,individual_gas,0,0,0,1.0,0,0,1,1,1,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-michel-le-busca-empalot-saint-agne/155839877.htm,patrim immobilier,sector5,TOULOUSE SUD EST,n5_3,Saint Michel - Le Busca - Empalot - Saint Agne,450,CC,456.0,592.0,229.0,10.0,24.37,1,0,0,0,0,1,0,0,1,0,1.0,1,0,0,0,0,1,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/les-chalets-saint-aubin-saint-etienne/151860805.htm,loft one,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,931,CC,801.76,846.0,172.0,8.0,77.0,4,1,0,1,0,0,0,3,1,0,1.0,1,0,0,0,0,0,individual_electrical,0,0,0,2.0,0,0,1,1,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/155825443.htm,None,sector5,TOULOUSE SUD EST,n5_3,Saint Michel - Le Busca - Empalot - Saint Agne,400,CC,260.0,340.0,116.0,27.0,20.0,1,1,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0,0,individual_electrical,1,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/sept-deniers-ginestous/155706283.htm,cdc habitat,sector3,TOULOUSE NORD,n3_2,Sept Deniers - Ginestous - Lalande,535,CC,559.5,563.735,50.0,9.0,60.0,3,0,0,0,0,0,0,2,0,0,1.0,0,0,1,0,0,0,individual_gas,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-michel-le-busca-empalot-saint-agne/155716191.htm,None,sector5,TOULOUSE SUD EST,n5_3,Saint Michel - Le Busca - Empalot - Saint Agne,414,CC,247.0,374.0,262.0,61.0,19.0,1,0,0,0,0,0,0,0,0,0,1.0,0,1,1,0,0,0,gas,1,1,0,2.0,0,0,1,1,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/fontaine-bayonne-cartoucherie/155312203.htm,None,sector2,TOULOUSE RIVE GAUCHE,n2_4,Casselardit - Fontaine-Bayonne - Cartoucherie,739,CC,796.77,623.0,35.0,8.0,56.0,3,0,0,0,0,0,0,2,1,0,1.0,1,0,0,0,0,1,individual_electrical,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/125596485.htm,climex gestion - transactions,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,445,CC,282.0,410.0,351.0,19.0,21.72,1,0,0,0,0,0,0,0,1,0,1.0,1,0,0,0,0,0,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/croix-daurade-borderouge-paleficat-trois-cocus-/155915629.htm,None,sector3,TOULOUSE NORD,n3_3,Trois Cocus - Borderouge - Croix Daurade - Paleficat - Grand Selve,432,CC,392.6,332.0,40.0,10.0,30.2,1,1,0,0,0,1,0,0,0,1,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/147587959.htm,None,sector5,TOULOUSE SUD EST,n5_2,Rangueil - Saouzelong - Pech David - Pouvourville,580,CC,0.0,564.0,202.0,10.0,17.0,1,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155818295.htm,stlimmo,sector3,TOULOUSE NORD,n3_3,Trois Cocus - Borderouge - Croix Daurade - Paleficat - Grand Selve,817,CC,812.0,705.0,72.5,9.0,64.7,3,0,0,0,0,1,1,2,0,1,1.0,0,0,0,0,0,1,individual_gas,1,0,0,3.0,0,0,1,0,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/150712215.htm,toul'house immobilier,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,706,CC,442.0,606.0,230.0,35.0,34.0,2,0,0,0,0,1,0,1,1,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/153937953.htm,faivre immobilier,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,564,CC,362.88,504.0,36.0,8.0,43.1,2,1,0,1,18,0,0,1,0,0,1.0,0,0,0,0,0,1,individual_gas,1,0,0,4.0,0,0,1,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155883041.htm,grand sud immobilier,sector5,TOULOUSE SUD EST,n5_2,Rangueil - Saouzelong - Pech David - Pouvourville,650,CC,0.0,1220.0,154.0,6.0,35.0,2,0,0,0,0,1,0,1,1,0,1.0,0,1,0,0,0,0,individual_electrical,0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/153383197.htm,toul'house immobilier,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,445,CC,325.0,0.0,188.0,13.0,25.0,1,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0
